incident_id,datetime_reported,datetime_cleared,duration_min,location_id,road_code,road_name,area,direction,latitude,longitude,incident_type,severity,lanes_blocked,total_lanes,response_time_min,weather_condition,precip_mm,is_peak_hour,source
INC1726,2024-02-04 09:00:00,2024-02-04 09:39:00,39,SZR_N1,E11,Sheikh Zayed Road,Trade Centre,NB (to Deira),25.22245,55.27991,Debris on Road,Low,1,6,3,Sunny,0.0,1,RTA Control Room
INC1727,2024-02-04 20:00:00,2024-02-04 20:16:00,16,SZR_N1,E11,Sheikh Zayed Road,Trade Centre,NB (to Deira),25.22217,55.27977,Vehicle Breakdown,Low,1,6,11,Clear,0.0,1,CCTV Detection
INC1728,2024-02-05 09:00:00,2024-02-05 09:46:00,46,SZR_N1,E11,Sheikh Zayed Road,Trade Centre,NB (to Deira),25.22093,55.28426,Vehicle Breakdown,Low,1,6,8,Partly Cloudy,0.0,1,CCTV Detection
INC2219,2024-02-05 19:00:00,2024-02-05 19:21:00,21,ITT_E1,D89,Al Ittihad Road,Al Qiyadah,EB (to Sharjah),25.26781,55.33644,Vehicle Breakdown,Low,1,5,13,Clear,0.0,1,RTA Control Room
INC1777,2024-02-06 09:00:00,2024-02-06 09:41:00,41,SZR_S1,E11,Sheikh Zayed Road,Trade Centre,SB (to Abu Dhabi),25.22662,55.28442,Minor Accident,Medium,1,6,10,Sunny,0.0,1,CCTV Detection
INC2319,2024-02-06 12:00:00,2024-02-06 12:28:00,28,GAR_N1,D75,Al Garhoud Bridge,Garhoud,NB (to Deira),25.23144,55.33206,Vehicle Breakdown,Low,1,5,17,Sunny,0.0,0,RTA Control Room
INC1966,2024-02-07 19:00:00,2024-02-07 19:32:00,32,SZR_S4,E11,Sheikh Zayed Road,Al Barsha,SB (to Abu Dhabi),25.11935,55.19932,Stalled Vehicle,Low,1,7,9,Clear,0.0,1,CCTV Detection
INC2270,2024-02-08 09:00:00,2024-02-08 09:51:00,51,AIR_W1,D89,Airport Road,Al Garhoud,WB (to city),25.24972,55.35363,Minor Accident,Medium,1,4,13,Hazy,0.0,1,CCTV Detection
INC2472,2024-02-08 13:00:00,2024-02-08 13:27:00,27,JBR_X1,D94,Jumeirah Beach Road,Jumeirah,Both (sample),25.20802,55.25096,Vehicle Breakdown,Low,1,3,16,Sunny,0.0,0,Public Report (app)
INC2473,2024-02-09 15:00:00,2024-02-09 15:08:00,8,JBR_X1,D94,Jumeirah Beach Road,Jumeirah,Both (sample),25.20831,55.24851,Vehicle Breakdown,Low,1,3,8,Sunny,0.0,0,RTA Control Room
INC2380,2024-02-09 15:00:00,2024-02-09 16:16:00,76,MAK_N1,D75,Al Maktoum Bridge,Bur Dubai,NB (to Deira),25.24152,55.31704,Major Accident,High,2,4,6,Sunny,0.0,0,RTA Control Room
INC1871,2024-02-10 13:00:00,2024-02-10 13:57:00,57,SZR_S2,E11,Sheikh Zayed Road,DIFC,SB (to Abu Dhabi),25.21158,55.28109,Vehicle Breakdown,Low,1,6,8,Sunny,0.0,0,RTA Control Room
INC2381,2024-02-10 16:00:00,2024-02-10 16:58:00,58,MAK_N1,D75,Al Maktoum Bridge,Bur Dubai,NB (to Deira),25.24076,55.31739,Vehicle Breakdown,Low,1,4,12,Hazy,0.0,1,CCTV Detection
INC2220,2024-02-11 14:00:00,2024-02-11 14:16:00,16,ITT_E1,D89,Al Ittihad Road,Al Qiyadah,EB (to Sharjah),25.26832,55.34038,Vehicle Breakdown,Low,1,5,4,Sunny,0.0,0,Public Report (app)
INC2271,2024-02-11 16:00:00,2024-02-11 18:02:00,122,AIR_W1,D89,Airport Road,Al Garhoud,WB (to city),25.25043,55.35223,Major Accident,High,2,4,5,Sunny,0.0,1,CCTV Detection
INC2009,2024-02-12 08:00:00,2024-02-12 08:41:00,41,EKR_N1,E44,Al Khail Road,Business Bay,NB (to Deira),25.18266,55.26829,Minor Accident,Medium,2,5,16,Sunny,0.0,1,Police Report
INC2010,2024-02-12 14:00:00,2024-02-12 14:26:00,26,EKR_N1,E44,Al Khail Road,Business Bay,NB (to Deira),25.18457,55.26831,Vehicle Breakdown,Low,1,5,4,Sunny,0.0,0,CCTV Detection
INC2147,2024-02-12 15:00:00,2024-02-12 15:31:00,31,ITT_W1,D89,Al Ittihad Road,Al Mamzar,WB (to Dubai),25.29471,55.35591,Vehicle Breakdown,Low,1,5,11,Partly Cloudy,0.0,0,RTA Control Room
INC2474,2024-02-12 17:00:00,2024-02-12 17:38:00,38,JBR_X1,D94,Jumeirah Beach Road,Jumeirah,Both (sample),25.20543,55.2486,Minor Accident,Medium,1,3,6,Sunny,0.0,1,Police Report
INC2272,2024-02-12 19:00:00,2024-02-12 19:11:00,11,AIR_W1,D89,Airport Road,Al Garhoud,WB (to city),25.24866,55.35068,Minor Accident,Medium,2,4,8,Clear,0.0,1,CCTV Detection
INC2382,2024-02-12 23:00:00,2024-02-12 23:24:00,24,MAK_N1,D75,Al Maktoum Bridge,Bur Dubai,NB (to Deira),25.24029,55.3164,Stalled Vehicle,Low,1,4,9,Clear,0.0,0,RTA Control Room
INC1872,2024-02-13 17:00:00,2024-02-13 17:44:00,44,SZR_S2,E11,Sheikh Zayed Road,DIFC,SB (to Abu Dhabi),25.21475,55.28504,Minor Accident,Medium,2,6,7,Sunny,0.0,1,CCTV Detection
INC1917,2024-02-13 19:00:00,2024-02-13 19:28:00,28,SZR_N4,E11,Sheikh Zayed Road,Al Barsha,NB (to Deira),25.11744,55.1999,Minor Accident,Medium,1,7,5,Clear,0.0,1,CCTV Detection
INC1873,2024-02-14 05:00:00,2024-02-14 05:40:00,40,SZR_S2,E11,Sheikh Zayed Road,DIFC,SB (to Abu Dhabi),25.20969,55.27963,Vehicle Breakdown,Low,1,6,13,Clear,0.0,0,RTA Control Room
INC2221,2024-02-15 10:00:00,2024-02-15 10:09:00,9,ITT_E1,D89,Al Ittihad Road,Al Qiyadah,EB (to Sharjah),25.26734,55.33659,Vehicle Breakdown,Low,1,5,4,Partly Cloudy,0.0,0,Police Report
INC2506,2024-02-15 15:00:00,2024-02-15 16:41:00,101,DWC_X1,E77,Expo Road,Dubai South,Both (sample),24.90034,55.16268,Vehicle Fire,High,1,4,5,Sunny,0.0,0,Police Report
INC2475,2024-02-15 19:00:00,2024-02-15 20:43:00,103,JBR_X1,D94,Jumeirah Beach Road,Jumeirah,Both (sample),25.20786,55.24493,Flooding,High,3,3,11,Clear,0.0,1,Police Report
INC2507,2024-02-16 10:00:00,2024-02-16 10:35:00,35,DWC_X1,E77,Expo Road,Dubai South,Both (sample),24.89363,55.16069,Minor Accident,Medium,1,4,10,Sunny,0.0,0,Police Report
INC1778,2024-02-16 20:00:00,2024-02-16 20:37:00,37,SZR_S1,E11,Sheikh Zayed Road,Trade Centre,SB (to Abu Dhabi),25.21825,55.28483,Debris on Road,Low,1,6,4,Clear,0.0,1,Public Report (app)
INC1824,2024-02-17 14:00:00,2024-02-17 14:17:00,17,SZR_N2,E11,Sheikh Zayed Road,DIFC,NB (to Deira),25.21256,55.27556,Vehicle Breakdown,Low,1,6,5,Sunny,0.0,0,Police Report
INC2128,2024-02-17 16:00:00,2024-02-17 19:50:00,230,EMR_E1,E611,Emirates Road,Al Awir,Both (sample EB),25.17015,55.43917,Road Closure (Planned),Medium,2,5,16,Sunny,0.0,1,Public Report (app)
INC1918,2024-02-18 16:00:00,2024-02-18 16:21:00,21,SZR_N4,E11,Sheikh Zayed Road,Al Barsha,NB (to Deira),25.11387,55.19768,Vehicle Breakdown,Low,1,7,12,Hazy,0.0,1,Police Report
INC2148,2024-02-19 10:00:00,2024-02-19 10:21:00,21,ITT_W1,D89,Al Ittihad Road,Al Mamzar,WB (to Dubai),25.2953,55.35401,Vehicle Breakdown,Low,1,5,12,Hazy,0.0,0,RTA Control Room
INC2011,2024-02-19 15:00:00,2024-02-19 15:16:00,16,EKR_N1,E44,Al Khail Road,Business Bay,NB (to Deira),25.18807,55.26896,Debris on Road,Low,1,5,7,Sunny,0.0,0,RTA Control Room
INC2273,2024-02-20 06:00:00,2024-02-20 08:14:00,134,AIR_W1,D89,Airport Road,Al Garhoud,WB (to city),25.24827,55.35116,Major Accident,High,2,4,10,Fog,0.0,0,RTA Control Room
INC2149,2024-02-20 11:00:00,2024-02-20 11:44:00,44,ITT_W1,D89,Al Ittihad Road,Al Mamzar,WB (to Dubai),25.29373,55.35621,Debris on Road,Low,1,5,10,Sunny,0.0,0,CCTV Detection
INC2222,2024-02-20 21:00:00,2024-02-20 21:09:00,9,ITT_E1,D89,Al Ittihad Road,Al Qiyadah,EB (to Sharjah),25.27095,55.34004,Minor Accident,Medium,1,5,8,Clear,0.0,0,RTA Control Room
INC2476,2024-02-22 07:00:00,2024-02-22 07:46:00,46,JBR_X1,D94,Jumeirah Beach Road,Jumeirah,Both (sample),25.20514,55.24808,Vehicle Breakdown,Low,1,3,8,Sunny,0.0,1,RTA Control Room
INC1919,2024-02-22 08:00:00,2024-02-22 08:12:00,12,SZR_N4,E11,Sheikh Zayed Road,Al Barsha,NB (to Deira),25.11692,55.20038,Vehicle Breakdown,Low,1,7,14,Sunny,0.0,1,RTA Control Room
INC1729,2024-02-23 08:00:00,2024-02-23 08:29:00,29,SZR_N1,E11,Sheikh Zayed Road,Trade Centre,NB (to Deira),25.22296,55.28237,Vehicle Breakdown,Low,1,6,6,Hazy,0.0,1,CCTV Detection
INC2091,2024-02-23 09:00:00,2024-02-23 09:31:00,31,MBZ_E1,E311,Mohammed Bin Zayed Road,DIP,Both (sample EB),24.99066,55.17243,Road Closure (Planned),Medium,2,6,17,Sunny,0.0,1,Police Report
INC2150,2024-02-23 19:00:00,2024-02-23 19:38:00,38,ITT_W1,D89,Al Ittihad Road,Al Mamzar,WB (to Dubai),25.29111,55.35565,Vehicle Breakdown,Low,1,5,9,Clear,0.0,1,RTA Control Room
INC2129,2024-02-24 12:00:00,2024-02-24 13:23:00,83,EMR_E1,E611,Emirates Road,Al Awir,Both (sample EB),25.167,55.44303,Major Accident,High,2,5,16,Sunny,0.0,0,Police Report
INC1921,2024-02-24 13:00:00,2024-02-24 13:52:00,52,SZR_N4,E11,Sheikh Zayed Road,Al Barsha,NB (to Deira),25.1164,55.20081,Minor Accident,Medium,2,7,11,Sunny,0.0,0,Police Report
INC1920,2024-02-24 13:00:00,2024-02-24 13:23:00,23,SZR_N4,E11,Sheikh Zayed Road,Al Barsha,NB (to Deira),25.11295,55.19945,Vehicle Breakdown,Low,1,7,9,Sunny,0.0,0,CCTV Detection
INC2383,2024-02-24 16:00:00,2024-02-24 16:14:00,14,MAK_N1,D75,Al Maktoum Bridge,Bur Dubai,NB (to Deira),25.23577,55.3197,Vehicle Breakdown,Low,1,4,3,Sunny,0.0,1,RTA Control Room
INC2477,2024-02-24 20:00:00,2024-02-24 20:44:00,44,JBR_X1,D94,Jumeirah Beach Road,Jumeirah,Both (sample),25.209,55.24669,Minor Accident,Medium,2,3,9,Clear,0.0,1,Police Report
INC2430,2024-02-25 08:00:00,2024-02-25 08:26:00,26,BBC_S1,E11,Business Bay Crossing,Business Bay,SB (to Bur Dubai),25.19322,55.28831,Vehicle Breakdown,Low,1,5,3,Sunny,0.0,1,CCTV Detection
INC1874,2024-02-25 13:00:00,2024-02-25 13:55:00,55,SZR_S2,E11,Sheikh Zayed Road,DIFC,SB (to Abu Dhabi),25.21155,55.2833,Minor Accident,Medium,1,6,9,Sunny,0.0,0,CCTV Detection
INC2012,2024-02-25 19:00:00,2024-02-25 19:52:00,52,EKR_N1,E44,Al Khail Road,Business Bay,NB (to Deira),25.18625,55.27059,Stalled Vehicle,Low,1,5,6,Clear,0.0,1,RTA Control Room
INC1922,2024-02-26 20:00:00,2024-02-26 20:24:00,24,SZR_N4,E11,Sheikh Zayed Road,Al Barsha,NB (to Deira),25.11768,55.20128,Vehicle Breakdown,Low,1,7,3,Clear,0.0,1,Police Report
INC2320,2024-02-27 12:00:00,2024-02-27 12:30:00,30,GAR_N1,D75,Al Garhoud Bridge,Garhoud,NB (to Deira),25.23153,55.32668,Minor Accident,Medium,2,5,9,Sunny,0.0,0,RTA Control Room
INC1923,2024-02-27 13:00:00,2024-02-27 13:32:00,32,SZR_N4,E11,Sheikh Zayed Road,Al Barsha,NB (to Deira),25.11503,55.19888,Minor Accident,Medium,1,7,10,Partly Cloudy,0.0,0,Police Report
INC2049,2024-02-28 09:00:00,2024-02-28 09:34:00,34,EKR_S1,E44,Al Khail Road,Al Quoz,SB (to Jebel Ali),25.14833,55.23297,Minor Accident,Medium,2,5,6,Sunny,0.0,1,Police Report
INC2384,2024-02-28 18:00:00,2024-02-28 18:07:00,7,MAK_N1,D75,Al Maktoum Bridge,Bur Dubai,NB (to Deira),25.23691,55.3181,Vehicle Breakdown,Low,1,4,12,Sunny,0.0,1,RTA Control Room
INC2151,2024-02-29 09:00:00,2024-02-29 09:47:00,47,ITT_W1,D89,Al Ittihad Road,Al Mamzar,WB (to Dubai),25.2996,55.35606,Minor Accident,Medium,2,5,7,Sunny,0.0,1,CCTV Detection
INC1730,2024-02-29 13:00:00,2024-02-29 13:31:00,31,SZR_N1,E11,Sheikh Zayed Road,Trade Centre,NB (to Deira),25.22449,55.28646,Vehicle Breakdown,Low,1,6,8,Sunny,0.0,0,RTA Control Room
INC2321,2024-02-29 17:00:00,2024-02-29 17:29:00,29,GAR_N1,D75,Al Garhoud Bridge,Garhoud,NB (to Deira),25.23355,55.32913,Minor Accident,Medium,1,5,14,Sunny,0.0,1,CCTV Detection
INC1779,2024-02-29 17:00:00,2024-02-29 18:05:00,65,SZR_S1,E11,Sheikh Zayed Road,Trade Centre,SB (to Abu Dhabi),25.22343,55.28151,Minor Accident,Medium,2,6,6,Sunny,0.0,1,CCTV Detection
INC2152,2024-02-29 19:00:00,2024-02-29 19:33:00,33,ITT_W1,D89,Al Ittihad Road,Al Mamzar,WB (to Dubai),25.29309,55.35394,Vehicle Breakdown,Low,1,5,7,Clear,0.0,1,CCTV Detection
INC2385,2024-03-01 08:00:00,2024-03-01 09:06:00,66,MAK_N1,D75,Al Maktoum Bridge,Bur Dubai,NB (to Deira),25.23757,55.31892,Minor Accident,Medium,2,4,7,Sunny,0.0,1,RTA Control Room
INC1731,2024-03-01 10:00:00,2024-03-01 10:23:00,23,SZR_N1,E11,Sheikh Zayed Road,Trade Centre,NB (to Deira),25.22173,55.28181,Vehicle Breakdown,Low,1,6,3,Sunny,0.0,0,RTA Control Room
INC1967,2024-03-01 17:00:00,2024-03-01 17:22:00,22,SZR_S4,E11,Sheikh Zayed Road,Al Barsha,SB (to Abu Dhabi),25.1169,55.19875,Vehicle Breakdown,Low,1,7,5,Partly Cloudy,0.0,1,RTA Control Room
INC2013,2024-03-02 16:00:00,2024-03-02 16:47:00,47,EKR_N1,E44,Al Khail Road,Business Bay,NB (to Deira),25.18671,55.26942,Minor Accident,Medium,2,5,7,Partly Cloudy,0.0,1,CCTV Detection
INC2092,2024-03-03 00:00:00,2024-03-03 00:35:00,35,MBZ_E1,E311,Mohammed Bin Zayed Road,DIP,Both (sample EB),24.99315,55.16888,Minor Accident,Medium,1,6,12,Clear,0.0,0,Public Report (app)
INC2223,2024-03-04 18:00:00,2024-03-04 19:51:00,111,ITT_E1,D89,Al Ittihad Road,Al Qiyadah,EB (to Sharjah),25.26628,55.33641,Flooding,High,4,5,3,Sunny,0.0,1,RTA Control Room
INC1924,2024-03-04 19:00:00,2024-03-04 19:18:00,18,SZR_N4,E11,Sheikh Zayed Road,Al Barsha,NB (to Deira),25.11683,55.20088,Vehicle Breakdown,Low,1,7,6,Clear,0.0,1,RTA Control Room
INC2014,2024-03-04 19:00:00,2024-03-04 19:43:00,43,EKR_N1,E44,Al Khail Road,Business Bay,NB (to Deira),25.18447,55.26936,Minor Accident,Medium,2,5,8,Clear,0.0,1,RTA Control Room
INC1925,2024-03-05 05:00:00,2024-03-05 05:48:00,48,SZR_N4,E11,Sheikh Zayed Road,Al Barsha,NB (to Deira),25.12013,55.20319,Major Accident,High,3,7,13,Fog,0.0,0,Police Report
INC2322,2024-03-05 17:00:00,2024-03-05 17:25:00,25,GAR_N1,D75,Al Garhoud Bridge,Garhoud,NB (to Deira),25.23436,55.32946,Vehicle Breakdown,Low,1,5,10,Sunny,0.0,1,CCTV Detection
INC2386,2024-03-05 18:00:00,2024-03-05 18:21:00,21,MAK_N1,D75,Al Maktoum Bridge,Bur Dubai,NB (to Deira),25.2392,55.31819,Minor Accident,Medium,1,4,13,Partly Cloudy,0.0,1,RTA Control Room
INC2274,2024-03-06 08:00:00,2024-03-06 08:22:00,22,AIR_W1,D89,Airport Road,Al Garhoud,WB (to city),25.24947,55.35038,Vehicle Breakdown,Low,1,4,10,Sunny,0.0,1,CCTV Detection
INC2050,2024-03-06 11:00:00,2024-03-06 11:30:00,30,EKR_S1,E44,Al Khail Road,Al Quoz,SB (to Jebel Ali),25.1521,55.23391,Stalled Vehicle,Low,1,5,4,Sunny,0.0,0,CCTV Detection
INC2431,2024-03-06 14:00:00,2024-03-06 14:38:00,38,BBC_S1,E11,Business Bay Crossing,Business Bay,SB (to Bur Dubai),25.1896,55.28644,Vehicle Breakdown,Low,1,5,13,Sunny,0.0,0,RTA Control Room
INC2324,2024-03-06 18:00:00,2024-03-06 18:23:00,23,GAR_N1,D75,Al Garhoud Bridge,Garhoud,NB (to Deira),25.2361,55.32946,Vehicle Breakdown,Low,1,5,11,Partly Cloudy,0.0,1,Police Report
INC2323,2024-03-06 18:00:00,2024-03-06 18:10:00,10,GAR_N1,D75,Al Garhoud Bridge,Garhoud,NB (to Deira),25.23311,55.32694,Debris on Road,Low,1,5,9,Partly Cloudy,0.0,1,CCTV Detection
INC2224,2024-03-06 19:00:00,2024-03-06 19:42:00,42,ITT_E1,D89,Al Ittihad Road,Al Qiyadah,EB (to Sharjah),25.26976,55.3375,Minor Accident,Medium,1,5,8,Clear,0.0,1,RTA Control Room
INC2325,2024-03-07 11:00:00,2024-03-07 11:40:00,40,GAR_N1,D75,Al Garhoud Bridge,Garhoud,NB (to Deira),25.23108,55.33219,Minor Accident,Medium,2,5,9,Hazy,0.0,0,CCTV Detection
INC1825,2024-03-08 08:00:00,2024-03-08 08:40:00,40,SZR_N2,E11,Sheikh Zayed Road,DIFC,NB (to Deira),25.21263,55.27739,Vehicle Breakdown,Low,1,6,11,Sunny,0.0,1,Public Report (app)
INC2432,2024-03-08 10:00:00,2024-03-08 10:17:00,17,BBC_S1,E11,Business Bay Crossing,Business Bay,SB (to Bur Dubai),25.19444,55.2896,Vehicle Breakdown,Low,1,5,4,Sunny,0.0,0,Police Report
INC2326,2024-03-09 11:00:00,2024-03-09 12:33:00,93,GAR_N1,D75,Al Garhoud Bridge,Garhoud,NB (to Deira),25.23329,55.32711,Major Accident,High,3,5,5,Heavy Rain,7.5,0,CCTV Detection
INC1780,2024-03-09 12:00:00,2024-03-09 12:43:00,43,SZR_S1,E11,Sheikh Zayed Road,Trade Centre,SB (to Abu Dhabi),25.22312,55.28169,Minor Accident,Medium,1,6,4,Heavy Rain,4.4,0,CCTV Detection
INC2153,2024-03-09 19:00:00,2024-03-09 19:27:00,27,ITT_W1,D89,Al Ittihad Road,Al Mamzar,WB (to Dubai),25.29284,55.35569,Vehicle Breakdown,Low,1,5,7,Clear,0.0,1,Police Report
INC1732,2024-03-09 20:00:00,2024-03-09 20:24:00,24,SZR_N1,E11,Sheikh Zayed Road,Trade Centre,NB (to Deira),25.22049,55.28349,Stalled Vehicle,Low,1,6,8,Clear,0.0,1,RTA Control Room
INC1875,2024-03-10 18:00:00,2024-03-10 18:24:00,24,SZR_S2,E11,Sheikh Zayed Road,DIFC,SB (to Abu Dhabi),25.21274,55.27947,Minor Accident,Medium,2,6,10,Sunny,0.0,1,RTA Control Room
INC2387,2024-03-11 03:00:00,2024-03-11 03:36:00,36,MAK_N1,D75,Al Maktoum Bridge,Bur Dubai,NB (to Deira),25.23993,55.31647,Stalled Vehicle,Low,1,4,8,Clear,0.0,0,RTA Control Room
INC2275,2024-03-11 13:00:00,2024-03-11 13:37:00,37,AIR_W1,D89,Airport Road,Al Garhoud,WB (to city),25.24721,55.35308,Vehicle Breakdown,Low,1,4,12,Sunny,0.0,0,Police Report
INC2154,2024-03-15 15:00:00,2024-03-15 15:12:00,12,ITT_W1,D89,Al Ittihad Road,Al Mamzar,WB (to Dubai),25.29585,55.35431,Vehicle Breakdown,Low,1,5,3,Sunny,0.0,0,RTA Control Room
INC2155,2024-03-16 00:00:00,2024-03-16 00:48:00,48,ITT_W1,D89,Al Ittihad Road,Al Mamzar,WB (to Dubai),25.29805,55.35535,Minor Accident,Medium,1,5,4,Clear,0.0,0,Police Report
INC2388,2024-03-16 18:00:00,2024-03-16 18:53:00,53,MAK_N1,D75,Al Maktoum Bridge,Bur Dubai,NB (to Deira),25.24009,55.31805,Minor Accident,Medium,1,4,9,Sunny,0.0,1,RTA Control Room
INC2508,2024-03-16 23:00:00,2024-03-16 23:44:00,44,DWC_X1,E77,Expo Road,Dubai South,Both (sample),24.89773,55.16128,Vehicle Breakdown,Low,1,4,7,Clear,0.0,0,RTA Control Room
INC1926,2024-03-17 18:00:00,2024-03-17 18:05:00,5,SZR_N4,E11,Sheikh Zayed Road,Al Barsha,NB (to Deira),25.11954,55.20086,Vehicle Breakdown,Low,1,7,13,Sunny,0.0,1,Public Report (app)
INC1968,2024-03-17 18:00:00,2024-03-17 18:17:00,17,SZR_S4,E11,Sheikh Zayed Road,Al Barsha,SB (to Abu Dhabi),25.11486,55.19659,Stalled Vehicle,Low,1,7,12,Sunny,0.0,1,CCTV Detection
INC1733,2024-03-17 20:00:00,2024-03-17 20:44:00,44,SZR_N1,E11,Sheikh Zayed Road,Trade Centre,NB (to Deira),25.22522,55.28246,Stalled Vehicle,Low,1,6,10,Clear,0.0,1,RTA Control Room
INC1927,2024-03-18 07:00:00,2024-03-18 07:35:00,35,SZR_N4,E11,Sheikh Zayed Road,Al Barsha,NB (to Deira),25.11657,55.19836,Minor Accident,Medium,2,7,6,Fog,0.0,1,Police Report
INC2276,2024-03-18 10:00:00,2024-03-18 10:57:00,57,AIR_W1,D89,Airport Road,Al Garhoud,WB (to city),25.24842,55.35234,Vehicle Breakdown,Low,1,4,6,Sunny,0.0,0,Public Report (app)
INC2433,2024-03-18 16:00:00,2024-03-18 16:36:00,36,BBC_S1,E11,Business Bay Crossing,Business Bay,SB (to Bur Dubai),25.19098,55.29141,Vehicle Breakdown,Low,1,5,3,Sunny,0.0,1,CCTV Detection
INC2225,2024-03-18 18:00:00,2024-03-18 18:16:00,16,ITT_E1,D89,Al Ittihad Road,Al Qiyadah,EB (to Sharjah),25.26816,55.33956,Vehicle Breakdown,Low,1,5,9,Sunny,0.0,1,RTA Control Room
INC2389,2024-03-18 20:00:00,2024-03-18 20:48:00,48,MAK_N1,D75,Al Maktoum Bridge,Bur Dubai,NB (to Deira),25.24018,55.3178,Vehicle Breakdown,Low,1,4,3,Clear,0.0,1,Public Report (app)
INC2156,2024-03-18 20:00:00,2024-03-18 20:23:00,23,ITT_W1,D89,Al Ittihad Road,Al Mamzar,WB (to Dubai),25.29526,55.35599,Minor Accident,Medium,2,5,10,Clear,0.0,1,RTA Control Room
INC2327,2024-03-19 08:00:00,2024-03-19 08:28:00,28,GAR_N1,D75,Al Garhoud Bridge,Garhoud,NB (to Deira),25.23483,55.32757,Debris on Road,Low,1,5,10,Partly Cloudy,0.0,1,CCTV Detection
INC2157,2024-03-19 08:00:00,2024-03-19 10:48:00,168,ITT_W1,D89,Al Ittihad Road,Al Mamzar,WB (to Dubai),25.29521,55.35403,Road Closure (Planned),Medium,1,5,12,Partly Cloudy,0.0,1,RTA Control Room
INC1826,2024-03-19 10:00:00,2024-03-19 10:23:00,23,SZR_N2,E11,Sheikh Zayed Road,DIFC,NB (to Deira),25.20706,55.27827,Debris on Road,Low,1,6,15,Sunny,0.0,0,RTA Control Room
INC1781,2024-03-19 16:00:00,2024-03-19 18:11:00,131,SZR_S1,E11,Sheikh Zayed Road,Trade Centre,SB (to Abu Dhabi),25.22256,55.28372,Road Closure (Planned),Medium,4,6,13,Sunny,0.0,1,Police Report
INC1782,2024-03-19 18:00:00,2024-03-19 18:40:00,40,SZR_S1,E11,Sheikh Zayed Road,Trade Centre,SB (to Abu Dhabi),25.22182,55.28266,Stalled Vehicle,Low,1,6,4,Sunny,0.0,1,RTA Control Room
INC1783,2024-03-19 18:00:00,2024-03-19 18:25:00,25,SZR_S1,E11,Sheikh Zayed Road,Trade Centre,SB (to Abu Dhabi),25.2246,55.28451,Stalled Vehicle,Low,1,6,7,Sunny,0.0,1,Police Report
INC1876,2024-03-19 21:00:00,2024-03-19 21:24:00,24,SZR_S2,E11,Sheikh Zayed Road,DIFC,SB (to Abu Dhabi),25.20783,55.28103,Vehicle Breakdown,Low,1,6,6,Clear,0.0,0,RTA Control Room
INC2051,2024-03-20 17:00:00,2024-03-20 17:29:00,29,EKR_S1,E44,Al Khail Road,Al Quoz,SB (to Jebel Ali),25.14782,55.23495,Vehicle Breakdown,Low,1,5,12,Sunny,0.0,1,Public Report (app)
INC1827,2024-03-21 07:00:00,2024-03-21 07:18:00,18,SZR_N2,E11,Sheikh Zayed Road,DIFC,NB (to Deira),25.2121,55.27768,Vehicle Breakdown,Low,1,6,8,Sunny,0.0,1,CCTV Detection
INC2509,2024-03-21 12:00:00,2024-03-21 12:05:00,5,DWC_X1,E77,Expo Road,Dubai South,Both (sample),24.89106,55.16416,Vehicle Breakdown,Low,1,4,10,Partly Cloudy,0.0,0,CCTV Detection
INC2390,2024-03-21 15:00:00,2024-03-21 17:22:00,142,MAK_N1,D75,Al Maktoum Bridge,Bur Dubai,NB (to Deira),25.2393,55.31228,Major Accident,High,2,4,4,Sunny,0.0,0,Police Report
INC1784,2024-03-21 17:00:00,2024-03-21 17:19:00,19,SZR_S1,E11,Sheikh Zayed Road,Trade Centre,SB (to Abu Dhabi),25.22191,55.28315,Vehicle Breakdown,Low,1,6,10,Sunny,0.0,1,RTA Control Room
INC1877,2024-03-21 20:00:00,2024-03-21 20:08:00,8,SZR_S2,E11,Sheikh Zayed Road,DIFC,SB (to Abu Dhabi),25.21347,55.28295,Vehicle Breakdown,Low,1,6,6,Clear,0.0,1,Police Report
INC2277,2024-03-22 09:00:00,2024-03-22 09:27:00,27,AIR_W1,D89,Airport Road,Al Garhoud,WB (to city),25.24645,55.35399,Vehicle Breakdown,Low,1,4,7,Sunny,0.0,1,Public Report (app)
INC2015,2024-03-22 13:00:00,2024-03-22 13:40:00,40,EKR_N1,E44,Al Khail Road,Business Bay,NB (to Deira),25.18414,55.27216,Minor Accident,Medium,1,5,11,Sunny,0.0,0,Public Report (app)
INC2478,2024-03-22 19:00:00,2024-03-22 19:37:00,37,JBR_X1,D94,Jumeirah Beach Road,Jumeirah,Both (sample),25.20808,55.24719,Vehicle Breakdown,Low,1,3,5,Clear,0.0,1,Public Report (app)
INC2052,2024-03-23 09:00:00,2024-03-23 10:44:00,104,EKR_S1,E44,Al Khail Road,Al Quoz,SB (to Jebel Ali),25.15038,55.2382,Major Accident,High,3,5,6,Hazy,0.0,1,Public Report (app)
INC1928,2024-03-24 17:00:00,2024-03-24 17:49:00,49,SZR_N4,E11,Sheikh Zayed Road,Al Barsha,NB (to Deira),25.11632,55.19751,Vehicle Breakdown,Low,1,7,4,Partly Cloudy,0.0,1,RTA Control Room
INC2053,2024-03-24 18:00:00,2024-03-24 18:47:00,47,EKR_S1,E44,Al Khail Road,Al Quoz,SB (to Jebel Ali),25.14731,55.23111,Vehicle Breakdown,Low,1,5,4,Sunny,0.0,1,RTA Control Room
